120.1_0_326:E: Re(Ex) vs t, x=1.201e-07(m), y=0(m), z=3.26e-07(m) 

t(fs), Re(Ex)
52.0152, 0.177189
52.0175, 0.17876
52.0198, 0.180294
52.022, 0.181805
52.0243, 0.183282
52.0266, 0.184717
52.0289, 0.186116
52.0312, 0.1875
52.0335, 0.188849
52.0358, 0.190187
52.0381, 0.191506
52.0403, 0.192801
52.0426, 0.194098
52.0449, 0.19538
52.0472, 0.19664
52.0495, 0.197869
52.0518, 0.19914
52.0541, 0.200385
52.0564, 0.201637
52.0586, 0.20287
52.0609, 0.204111
52.0632, 0.205334
52.0655, 0.206565
52.0678, 0.207796
52.0701, 0.209038
52.0724, 0.210244
52.0747, 0.211475
52.0769, 0.212689
52.0792, 0.213909
52.0815, 0.215118
52.0838, 0.216309
52.0861, 0.217491
52.0884, 0.218654
52.0907, 0.219813
52.093, 0.220938
52.0953, 0.222032
52.0975, 0.223117
52.0998, 0.224165
52.1021, 0.225175
52.1044, 0.226166
52.1067, 0.227106
52.109, 0.227998
52.1113, 0.228851
52.1136, 0.229669
52.1158, 0.230424
52.1181, 0.231119
52.1204, 0.23175
52.1227, 0.232329
52.125, 0.232844
52.1273, 0.233304
52.1296, 0.233684
52.1319, 0.23399
52.1341, 0.234226
52.1364, 0.234398
52.1387, 0.234488
52.141, 0.234498
52.1433, 0.234443
52.1456, 0.234323
52.1479, 0.234104
52.1502, 0.233809
52.1524, 0.233453
52.1547, 0.233035
52.157, 0.23253
52.1593, 0.231953
52.1616, 0.231314
52.1639, 0.2306
52.1662, 0.229832
52.1685, 0.229007
52.1708, 0.228124
52.173, 0.227177
52.1753, 0.226199
52.1776, 0.225154
52.1799, 0.224072
52.1822, 0.222939
52.1845, 0.2218
52.1868, 0.220608
52.1891, 0.219392
52.1913, 0.218157
52.1936, 0.216888
52.1959, 0.215609
52.1982, 0.214313
52.2005, 0.213005
52.2028, 0.2117
52.2051, 0.210395
52.2074, 0.20908
52.2096, 0.207767
52.2119, 0.206446
52.2142, 0.205137
52.2165, 0.203836
52.2188, 0.202562
52.2211, 0.201264
52.2234, 0.200011
52.2257, 0.198748
52.2279, 0.1975
52.2302, 0.196262
52.2325, 0.195038
52.2348, 0.193811
52.2371, 0.192601
52.2394, 0.191412
52.2417, 0.19021
52.244, 0.18902
52.2463, 0.187834
52.2485, 0.186641
52.2508, 0.185456
52.2531, 0.184255
52.2554, 0.183043
52.2577, 0.181833
52.26, 0.180587
52.2623, 0.179338
52.2646, 0.17806
52.2668, 0.176754
52.2691, 0.175429
52.2714, 0.17408
52.2737, 0.172678
52.276, 0.171261
52.2783, 0.1698
52.2806, 0.16827
52.2829, 0.166708
52.2851, 0.165094
52.2874, 0.163433
52.2897, 0.161726
52.292, 0.159961
52.2943, 0.15815
52.2966, 0.156265
52.2989, 0.154325
52.3012, 0.152328
52.3034, 0.150279
52.3057, 0.148169
52.308, 0.145986
52.3103, 0.143762
52.3126, 0.141479
52.3149, 0.139132
52.3172, 0.136742
52.3195, 0.13428
52.3218, 0.131783
52.324, 0.129251
52.3263, 0.126658
52.3286, 0.124023
52.3309, 0.121341
52.3332, 0.118642
52.3355, 0.115894
52.3378, 0.113133
52.3401, 0.110355
52.3423, 0.107532
52.3446, 0.104688
52.3469, 0.101839
52.3492, 0.0989854
52.3515, 0.0961116
52.3538, 0.0932494
52.3561, 0.0903872
52.3584, 0.0875343
52.3606, 0.0846594
52.3629, 0.0818167
52.3652, 0.0789737
52.3675, 0.076173
52.3698, 0.0733665
52.3721, 0.0705852
52.3744, 0.0678141
52.3767, 0.0650906
52.379, 0.0623784
52.3812, 0.0597199
52.3835, 0.0570527
52.3858, 0.0544408
52.3881, 0.0518465
52.3904, 0.0492937
52.3927, 0.04675
52.395, 0.0442459
52.3973, 0.0417794
52.3995, 0.0393505
52.4018, 0.0369198
52.4041, 0.0345416
52.4064, 0.0321667
52.4087, 0.0298203
52.411, 0.0275111
52.4133, 0.0252129
52.4156, 0.0229269
52.4178, 0.0206606
52.4201, 0.0183908
52.4224, 0.0161507
52.4247, 0.0139391
52.427, 0.0117002
52.4293, 0.00946424
52.4316, 0.00722789
52.4339, 0.00500759
52.4361, 0.00276995
52.4384, 0.000544261
52.4407, -0.00170908
52.443, -0.00395617
52.4453, -0.00621551
52.4476, -0.00850226
52.4499, -0.01078
52.4522, -0.0130836
52.4545, -0.0154014
52.4567, -0.0177385
52.459, -0.0200963
52.4613, -0.0224655
52.4636, -0.0248471
52.4659, -0.0272458
52.4682, -0.0296616
52.4705, -0.0320853
52.4728, -0.0345357
52.475, -0.0369997
52.4773, -0.0394768
52.4796, -0.0419615
52.4819, -0.0444409
52.4842, -0.0469354
52.4865, -0.0494436
52.4888, -0.0519597
52.4911, -0.0544554
52.4933, -0.0569616
52.4956, -0.0594568
52.4979, -0.0619325
52.5002, -0.0644182
52.5025, -0.0668769
52.5048, -0.0693316
52.5071, -0.071752
52.5094, -0.0741625
52.5116, -0.0765456
52.5139, -0.0789013
52.5162, -0.0812324
52.5185, -0.083541
52.5208, -0.0857914
52.5231, -0.0880205
52.5254, -0.0901988
52.5277, -0.092344
52.53, -0.0944554
52.5322, -0.096528
52.5345, -0.0985342
52.5368, -0.100501
52.5391, -0.102428
52.5414, -0.104295
52.5437, -0.106099
52.546, -0.107892
52.5483, -0.109611
52.5505, -0.111294
52.5528, -0.112897
52.5551, -0.114468
52.5574, -0.115985
52.5597, -0.117439
52.562, -0.118863
52.5643, -0.120241
52.5666, -0.121556
52.5688, -0.12284
52.5711, -0.12406
52.5734, -0.125251
52.5757, -0.126385
52.578, -0.127487
52.5803, -0.128546
52.5826, -0.129547
52.5849, -0.130535
52.5871, -0.13147
52.5894, -0.132374
52.5917, -0.133232
52.594, -0.134071
52.5963, -0.134876
52.5986, -0.135645
52.6009, -0.136371
52.6032, -0.137085
52.6055, -0.137775
52.6077, -0.138416
52.61, -0.139051
52.6123, -0.139645
52.6146, -0.140224
52.6169, -0.140769
52.6192, -0.141276
52.6215, -0.141762
52.6238, -0.142242
52.626, -0.142709
52.6283, -0.143108
52.6306, -0.143491
52.6329, -0.143863
52.6352, -0.144187
52.6375, -0.144488
52.6398, -0.144774
52.6421, -0.145039
52.6443, -0.145243
52.6466, -0.14542
52.6489, -0.145577
52.6512, -0.145695
52.6535, -0.145791
52.6558, -0.145856
52.6581, -0.145876
52.6604, -0.145852
52.6626, -0.145793
52.6649, -0.145695
52.6672, -0.145548
52.6695, -0.145383
52.6718, -0.145178
52.6741, -0.144897
52.6764, -0.144595
52.6787, -0.144233
52.681, -0.143853
52.6832, -0.143411
52.6855, -0.142931
52.6878, -0.142401
52.6901, -0.141833
52.6924, -0.141207
52.6947, -0.14053
52.697, -0.139799
52.6993, -0.139047
52.7015, -0.138238
52.7038, -0.137371
52.7061, -0.136458
52.7084, -0.135498
52.7107, -0.134512
52.713, -0.133463
52.7153, -0.13236
52.7176, -0.131226
52.7198, -0.130038
52.7221, -0.128814
52.7244, -0.127534
52.7267, -0.126211
52.729, -0.124838
52.7313, -0.123433
52.7336, -0.121981
52.7359, -0.120503
52.7381, -0.118964
52.7404, -0.117389
52.7427, -0.115772
52.745, -0.114106
52.7473, -0.112406
52.7496, -0.110673
52.7519, -0.108895
52.7542, -0.107086
52.7565, -0.105231
52.7587, -0.103339
52.761, -0.101406
52.7633, -0.0994339
52.7656, -0.0974348
52.7679, -0.0953963
52.7702, -0.0933381
52.7725, -0.0912259
52.7748, -0.0890707
52.777, -0.0868956
52.7793, -0.0846746
52.7816, -0.0824311
52.7839, -0.0801463
52.7862, -0.077835
52.7885, -0.0754904
52.7908, -0.0730981
52.7931, -0.0706912
52.7953, -0.0682365
52.7976, -0.0657783
52.7999, -0.0632833
52.8022, -0.0607388
52.8045, -0.0581648
52.8068, -0.055584
52.8091, -0.0529794
52.8114, -0.0503493
52.8136, -0.0476942
52.8159, -0.0450026
52.8182, -0.0422971
52.8205, -0.0395836
52.8228, -0.0368322
52.8251, -0.0340731
52.8274, -0.0313078
52.8297, -0.0285132
52.832, -0.0257058
52.8342, -0.0228762
52.8365, -0.0200482
52.8388, -0.0172185
52.8411, -0.0143722
52.8434, -0.011535
52.8457, -0.00869101
52.848, -0.00583636
52.8503, -0.00296496
52.8525, -0.000107685
52.8548, 0.00275616
52.8571, 0.00560209
52.8594, 0.0084399
52.8617, 0.0112886
52.864, 0.0141437
52.8663, 0.0169707
52.8686, 0.0197915
52.8708, 0.0225996
52.8731, 0.0253933
52.8754, 0.0281938
52.8777, 0.0309909
52.88, 0.0337636
52.8823, 0.0365242
52.8846, 0.0392814
52.8869, 0.042022
52.8891, 0.0447616
52.8914, 0.0474782
52.8937, 0.0501916
52.896, 0.0528958
52.8983, 0.0555769
52.9006, 0.0582654
52.9029, 0.0609332
52.9052, 0.0635904
52.9075, 0.0662641
52.9097, 0.0689055
52.912, 0.071545
52.9143, 0.0741788
52.9166, 0.0768219
52.9189, 0.0794505
52.9212, 0.0820805
52.9235, 0.0847059
52.9258, 0.0873378
52.928, 0.0899635
52.9303, 0.092581
52.9326, 0.0951907
52.9349, 0.0978065
52.9372, 0.100454
52.9395, 0.103077
52.9418, 0.105706
52.9441, 0.108328
52.9463, 0.11094
52.9486, 0.113593
52.9509, 0.116215
52.9532, 0.118833
52.9555, 0.121452
52.9578, 0.124056
52.9601, 0.126691
52.9624, 0.129288
52.9646, 0.131894
52.9669, 0.134484
52.9692, 0.137058
52.9715, 0.139626
52.9738, 0.142178
52.9761, 0.144722
52.9784, 0.147224
52.9807, 0.149721
52.983, 0.152192
52.9852, 0.154628
52.9875, 0.157047
52.9898, 0.159429
52.9921, 0.161767
52.9944, 0.164056
52.9967, 0.166324
52.999, 0.168541
53.0013, 0.170738
53.0035, 0.172865
53.0058, 0.17493
53.0081, 0.176968
53.0104, 0.178935
53.0127, 0.180841
53.015, 0.182711
53.0173, 0.184518
53.0196, 0.186266
53.0218, 0.187925
53.0241, 0.18953
53.0264, 0.191061
53.0287, 0.192537
53.031, 0.193974
53.0333, 0.195308
53.0356, 0.196588
53.0379, 0.1978
53.0402, 0.198956
53.0424, 0.200042
53.0447, 0.20105
53.047, 0.202016
53.0493, 0.20292
53.0516, 0.203737
53.0539, 0.20453
53.0562, 0.205237
53.0585, 0.205905
53.0607, 0.206523
53.063, 0.207078
53.0653, 0.207578
53.0676, 0.208043
53.0699, 0.208465
53.0722, 0.208858
53.0745, 0.209202
53.0768, 0.209519
53.079, 0.20978
53.0813, 0.210018
53.0836, 0.210227
53.0859, 0.210431
53.0882, 0.210588
53.0905, 0.210719
53.0928, 0.210838
53.0951, 0.210931
53.0973, 0.211028
53.0996, 0.21109
53.1019, 0.211145
53.1042, 0.211184
53.1065, 0.211203
53.1088, 0.211226
53.1111, 0.211208
53.1134, 0.211201
53.1157, 0.211188
53.1179, 0.211146
53.1202, 0.211099
53.1225, 0.21102
53.1248, 0.210941
53.1271, 0.210838
53.1294, 0.210712
53.1317, 0.210572
53.134, 0.210406
53.1362, 0.210209
53.1385, 0.20999
53.1408, 0.209746
53.1431, 0.20946
53.1454, 0.209133
53.1477, 0.20878
53.15, 0.208373
53.1523, 0.207947
53.1545, 0.20746
53.1568, 0.206899
53.1591, 0.206303
53.1614, 0.205661
53.1637, 0.204949
53.166, 0.204177
53.1683, 0.203359
53.1706, 0.202457
53.1728, 0.201491
53.1751, 0.200476
53.1774, 0.199365
53.1797, 0.198185
53.182, 0.196934
53.1843, 0.195622
53.1866, 0.194215
53.1889, 0.192743
53.1912, 0.191202
53.1934, 0.189579
53.1957, 0.187888
53.198, 0.186119
53.2003, 0.184271
53.2026, 0.182376
53.2049, 0.18038
53.2072, 0.178344
53.2095, 0.176233
53.2117, 0.174053
53.214, 0.171822
53.2163, 0.169531
53.2186, 0.167184
53.2209, 0.164785
53.2232, 0.162339
53.2255, 0.159847
53.2278, 0.157318
53.23, 0.154753
53.2323, 0.152155
53.2346, 0.149518
53.2369, 0.146857
53.2392, 0.144175
53.2415, 0.141477
53.2438, 0.138759
53.2461, 0.13603
53.2483, 0.133281
53.2506, 0.130552
53.2529, 0.1278
53.2552, 0.125055
53.2575, 0.122305
53.2598, 0.11955
53.2621, 0.116829
53.2644, 0.114093
53.2667, 0.111374
53.2689, 0.10867
53.2712, 0.105972
53.2735, 0.103288
53.2758, 0.100619
53.2781, 0.0979605
53.2804, 0.0953073
53.2827, 0.0926724
53.285, 0.0900377
53.2872, 0.0874268
53.2895, 0.0848412
53.2918, 0.0822258
53.2941, 0.0796415
53.2964, 0.0770493
53.2987, 0.0744582
53.301, 0.0718739
53.3033, 0.0692718
53.3055, 0.0666889
53.3078, 0.0640834
53.3101, 0.0614586
53.3124, 0.0588378
53.3147, 0.0561949
53.317, 0.0535297
53.3193, 0.0508412
53.3216, 0.0481324
53.3238, 0.0453843
53.3261, 0.0426316
53.3284, 0.0398387
53.3307, 0.0369944
53.333, 0.0341479
53.3353, 0.031231
53.3376, 0.0282753
53.3399, 0.0252928
53.3422, 0.0222655
53.3444, 0.0192102
53.3467, 0.0161054
53.349, 0.012946
53.3513, 0.00975114
53.3536, 0.00651773
53.3559, 0.00322783
53.3582, -0.000104572
53.3605, -0.00346326
53.3627, -0.00686362
53.365, -0.0103113
53.3673, -0.0137882
53.3696, -0.0173007
53.3719, -0.0208468
53.3742, -0.0244099
53.3765, -0.0280213
53.3788, -0.0316471
53.381, -0.0352915
53.3833, -0.0389462
53.3856, -0.0426275
53.3879, -0.0463017
53.3902, -0.0499916
53.3925, -0.053692
53.3948, -0.0573937
53.3971, -0.0610915
53.3993, -0.064777
53.4016, -0.0684385
53.4039, -0.0721053
53.4062, -0.0757384
53.4085, -0.079365
53.4108, -0.0829609
53.4131, -0.0865232
53.4154, -0.0900548
53.4177, -0.0935613
53.4199, -0.0970337
53.4222, -0.100465
53.4245, -0.103866
53.4268, -0.107216
53.4291, -0.11052
53.4314, -0.113788
53.4337, -0.117016
53.436, -0.120187
53.4382, -0.123323
53.4405, -0.126412
53.4428, -0.129445
53.4451, -0.13242
53.4474, -0.135382
53.4497, -0.138279
53.452, -0.141155
53.4543, -0.143964
53.4565, -0.146741
53.4588, -0.149491
53.4611, -0.152171
53.4634, -0.154843
53.4657, -0.157451
53.468, -0.160033
53.4703, -0.162607
53.4726, -0.165157
53.4748, -0.167652
53.4771, -0.170144
53.4794, -0.172608
53.4817, -0.175036
53.484, -0.177465
53.4863, -0.179868
53.4886, -0.182253
53.4909, -0.184626
53.4932, -0.187001
53.4954, -0.189353
53.4977, -0.191687
53.5, -0.194027
53.5023, -0.196372
53.5046, -0.198709
53.5069, -0.201023
53.5092, -0.203345
53.5115, -0.205633
53.5137, -0.207937
53.516, -0.210256
53.5183, -0.212573
53.5206, -0.214844
53.5229, -0.217119
53.5252, -0.219384
53.5275, -0.221648
53.5298, -0.223909
53.532, -0.22614
53.5343, -0.228379
53.5366, -0.230586
53.5389, -0.232761
53.5412, -0.234929
53.5435, -0.237075
53.5458, -0.239191
53.5481, -0.241281
53.5503, -0.24334
53.5526, -0.245367
53.5549, -0.247354
53.5572, -0.24931
53.5595, -0.251221
53.5618, -0.253082
53.5641, -0.2549
53.5664, -0.256667
53.5687, -0.258376
53.5709, -0.260049
53.5732, -0.261657
53.5755, -0.263217
53.5778, -0.264717
53.5801, -0.266155
53.5824, -0.267517
53.5847, -0.268809
53.587, -0.270035
53.5892, -0.271209
53.5915, -0.272305
53.5938, -0.27335
53.5961, -0.274309
53.5984, -0.275201
53.6007, -0.276023
53.603, -0.276773
53.6053, -0.277464
53.6075, -0.278076
53.6098, -0.278605
53.6121, -0.279071
53.6144, -0.279471
53.6167, -0.279801
53.619, -0.280091
53.6213, -0.280282
53.6236, -0.280411
53.6259, -0.28049
53.6281, -0.280494
53.6304, -0.280448
53.6327, -0.280329
53.635, -0.28015
53.6373, -0.279915
53.6396, -0.279624
53.6419, -0.27929
53.6442, -0.278888
53.6464, -0.278434
53.6487, -0.277944
53.651, -0.277395
53.6533, -0.276801
53.6556, -0.276144
53.6579, -0.275456
53.6602, -0.274719
53.6625, -0.273951
53.6647, -0.273137
53.667, -0.27226
53.6693, -0.271352
53.6716, -0.270404
53.6739, -0.269409
53.6762, -0.268389
53.6785, -0.267326
53.6808, -0.266207
53.683, -0.265059
53.6853, -0.263867
53.6876, -0.262643
53.6899, -0.26138
53.6922, -0.260088
53.6945, -0.258745
53.6968, -0.25737
53.6991, -0.255943
53.7014, -0.254495
53.7036, -0.252998
53.7059, -0.251456
53.7082, -0.249901
53.7105, -0.248287
53.7128, -0.246613
53.7151, -0.244936
53.7174, -0.243201
53.7197, -0.241414
53.7219, -0.239624
53.7242, -0.237783
53.7265, -0.235868
53.7288, -0.233929
53.7311, -0.231954
53.7334, -0.229943
53.7357, -0.227896
53.738, -0.225803
53.7402, -0.223685
53.7425, -0.221507
53.7448, -0.219298
53.7471, -0.217045
53.7494, -0.214762
53.7517, -0.212445
53.754, -0.210095
53.7563, -0.207705
53.7585, -0.205268
53.7608, -0.202807
53.7631, -0.200317
53.7654, -0.197798
53.7677, -0.195262
53.77, -0.192673
53.7723, -0.190063
53.7746, -0.187408
53.7769, -0.184743
53.7791, -0.182059
53.7814, -0.179346
53.7837, -0.176596
53.786, -0.173827
53.7883, -0.171032
53.7906, -0.168223
53.7929, -0.165399
53.7952, -0.162543
53.7974, -0.159666
53.7997, -0.156767
53.802, -0.153861
53.8043, -0.15092
53.8066, -0.147974
53.8089, -0.145017
53.8112, -0.142044
53.8135, -0.139046
53.8157, -0.136033
53.818, -0.133002
53.8203, -0.129952
53.8226, -0.126904
53.8249, -0.123836
53.8272, -0.120745
53.8295, -0.117654
53.8318, -0.114538
53.834, -0.11141
53.8363, -0.108269
53.8386, -0.105128
53.8409, -0.101973
53.8432, -0.0987985
53.8455, -0.0956158
53.8478, -0.0924144
53.8501, -0.0891901
53.8524, -0.0859718
53.8546, -0.0827537
53.8569, -0.0795322
53.8592, -0.0762793
53.8615, -0.0730112
53.8638, -0.0697472
53.8661, -0.0664749
53.8684, -0.0632135
53.8707, -0.0599328
53.8729, -0.0566432
53.8752, -0.0533703
53.8775, -0.050074
53.8798, -0.0467853
53.8821, -0.0434855
53.8844, -0.0402021
53.8867, -0.0369171
53.889, -0.033636
53.8912, -0.0303513
53.8935, -0.0270745
53.8958, -0.0238067
53.8981, -0.0205506
53.9004, -0.0173165
53.9027, -0.014092
53.905, -0.0108604
53.9073, -0.007646
53.9095, -0.00444265
53.9118, -0.00126786
53.9141, 0.0018806
53.9164, 0.00501069
53.9187, 0.0081437
53.921, 0.0112363
53.9233, 0.0143075
53.9256, 0.017374
53.9279, 0.0204009
53.9301, 0.0233843
53.9324, 0.0263744
53.9347, 0.0293378
53.937, 0.0322795
53.9393, 0.0351731
53.9416, 0.0380549
53.9439, 0.040899
53.9462, 0.0437161
53.9484, 0.0465244
53.9507, 0.0493107
53.953, 0.0520712
53.9553, 0.0547798
53.9576, 0.0574706
53.9599, 0.0601343
53.9622, 0.0627885
53.9645, 0.0654155
53.9667, 0.0680296
53.969, 0.0706096
53.9713, 0.0731714
53.9736, 0.0757114
53.9759, 0.0782438
53.9782, 0.0807336
53.9805, 0.0832278
53.9828, 0.0857124
53.985, 0.0881471
53.9873, 0.090595
53.9896, 0.0930092
53.9919, 0.0954192
53.9942, 0.0978438
53.9965, 0.100236
53.9988, 0.102601
54.0011, 0.104958
54.0034, 0.107303
54.0056, 0.109677
54.0079, 0.111991
54.0102, 0.114319
54.0125, 0.11664
54.0148, 0.118931
54.0171, 0.121206
54.0194, 0.123498
54.0217, 0.125761
54.0239, 0.128
54.0262, 0.130237
54.0285, 0.132457
54.0308, 0.134667
54.0331, 0.136846
54.0354, 0.138992
54.0377, 0.141141
54.04, 0.143269
54.0422, 0.145357
54.0445, 0.147421
54.0468, 0.149465
54.0491, 0.151483
54.0514, 0.153472
54.0537, 0.155412
54.056, 0.157311
54.0583, 0.15919
54.0605, 0.161028
54.0628, 0.162825
54.0651, 0.164594
54.0674, 0.166293
54.0697, 0.167955
54.072, 0.169574
54.0743, 0.171134
54.0766, 0.172639
54.0789, 0.174104
54.0811, 0.175509
54.0834, 0.176867
54.0857, 0.178154
54.088, 0.179393
54.0903, 0.180595
54.0926, 0.181715
54.0949, 0.182776
54.0972, 0.183782
54.0994, 0.184728
54.1017, 0.185613
54.104, 0.186458
54.1063, 0.18724
54.1086, 0.187934
54.1109, 0.188592
54.1132, 0.189189
54.1155, 0.189734
54.1177, 0.190233
54.12, 0.190658
54.1223, 0.191035
54.1246, 0.191363
54.1269, 0.191617
54.1292, 0.191846
54.1315, 0.192027
54.1338, 0.192149
54.136, 0.192231
54.1383, 0.192262
54.1406, 0.19226
54.1429, 0.192207
54.1452, 0.192105
54.1475, 0.191974
54.1498, 0.191809
54.1521, 0.191586
54.1544, 0.191349
54.1566, 0.191068
54.1589, 0.190744
54.1612, 0.190394
54.1635, 0.190016
54.1658, 0.189584
54.1681, 0.18914
54.1704, 0.188643
54.1727, 0.188138
54.1749, 0.187588
54.1772, 0.187001
54.1795, 0.186396
54.1818, 0.18574
54.1841, 0.185057
54.1864, 0.184335
54.1887, 0.183574
54.191, 0.182799
54.1932, 0.181972
54.1955, 0.181102
54.1978, 0.180188
54.2001, 0.179243
54.2024, 0.178261
54.2047, 0.17723
54.207, 0.17617
54.2093, 0.175046
54.2115, 0.173884
54.2138, 0.17267
54.2161, 0.17142
54.2184, 0.170098
54.2207, 0.168728
54.223, 0.16732
54.2253, 0.165862
54.2276, 0.164339
54.2299, 0.162769
54.2321, 0.161134
54.2344, 0.159453
54.2367, 0.157703
54.239, 0.155901
54.2413, 0.154054
54.2436, 0.152142
54.2459, 0.150181
54.2482, 0.148168
54.2504, 0.146093
54.2527, 0.143955
54.255, 0.141766
54.2573, 0.139537
54.2596, 0.137259
54.2619, 0.134943
54.2642, 0.13257
54.2665, 0.130132
54.2687, 0.127671
54.271, 0.125153
54.2733, 0.122618
54.2756, 0.120033
54.2779, 0.117431
54.2802, 0.114771
54.2825, 0.112099
54.2848, 0.109399
54.2871, 0.106683
54.2893, 0.103941
54.2916, 0.10118
54.2939, 0.0984015
54.2962, 0.095593
54.2985, 0.0927909
54.3008, 0.089991
54.3031, 0.0871894
54.3054, 0.0843795
54.3076, 0.0815559
54.3099, 0.0787425
54.3122, 0.0759448
54.3145, 0.0731347
54.3168, 0.0703446
54.3191, 0.0675656
54.3214, 0.0648058
54.3237, 0.0620399
54.3259, 0.0592977
54.3282, 0.0565769
54.3305, 0.0538664
54.3328, 0.0511663
54.3351, 0.0484923
54.3374, 0.0458349
54.3397, 0.0431947
54.342, 0.040578
54.3442, 0.0379666
54.3465, 0.0353723
54.3488, 0.0328028
54.3511, 0.0302621
54.3534, 0.0277295
54.3557, 0.0251897
54.358, 0.0226752
54.3603, 0.0201685
54.3626, 0.0176809
54.3648, 0.0152019
54.3671, 0.0127224
54.3694, 0.0102528
54.3717, 0.00779124
54.374, 0.00534762
54.3763, 0.00286982
54.3786, 0.000426182
54.3809, -0.00204283
54.3831, -0.00449357
54.3854, -0.0069597
54.3877, -0.00943362
54.39, -0.0119027
54.3923, -0.0144007
54.3946, -0.0168811
54.3969, -0.0193829
54.3992, -0.0218923
54.4014, -0.0243958
54.4037, -0.0269258
54.406, -0.0294754
54.4083, -0.0320265
54.4106, -0.034585
54.4129, -0.0371474
54.4152, -0.0397281
54.4175, -0.042314
54.4197, -0.0449104
54.422, -0.0475008
54.4243, -0.0501174
54.4266, -0.0527317
54.4289, -0.0553521
54.4312, -0.0579652
54.4335, -0.060592
54.4358, -0.0632169
54.4381, -0.0658264
54.4403, -0.0684186
54.4426, -0.0710158
54.4449, -0.0736118
54.4472, -0.076189
54.4495, -0.0787562
54.4518, -0.0813234
54.4541, -0.0838492
54.4564, -0.0863486
54.4586, -0.0888376
54.4609, -0.091309
54.4632, -0.0937498
54.4655, -0.0961556
54.4678, -0.0985375
54.4701, -0.100874
54.4724, -0.103185
54.4747, -0.105468
54.4769, -0.107708
54.4792, -0.10991
54.4815, -0.112077
54.4838, -0.114192
54.4861, -0.116263
54.4884, -0.118301
54.4907, -0.120297
54.493, -0.122237
54.4952, -0.124155
54.4975, -0.126016
54.4998, -0.127837
54.5021, -0.129618
54.5044, -0.131334
54.5067, -0.133012
54.509, -0.134671
54.5113, -0.136293
54.5136, -0.137867
54.5158, -0.139388
54.5181, -0.140878
54.5204, -0.142328
54.5227, -0.143755
54.525, -0.145152
54.5273, -0.146523
54.5296, -0.147851
54.5319, -0.14913
54.5341, -0.150409
54.5364, -0.151659
54.5387, -0.15291
54.541, -0.154108
54.5433, -0.155274
54.5456, -0.156451
54.5479, -0.157612
54.5502, -0.158727
54.5524, -0.159854
54.5547, -0.160971
54.557, -0.162068
54.5593, -0.163166
54.5616, -0.164244
54.5639, -0.165316
54.5662, -0.166378
54.5685, -0.167441
54.5707, -0.168484
54.573, -0.169513
54.5753, -0.170539
54.5776, -0.171572
54.5799, -0.172602
54.5822, -0.17361
54.5845, -0.174616
54.5868, -0.175609
54.5891, -0.176587
54.5913, -0.177567
54.5936, -0.178527
54.5959, -0.179481
54.5982, -0.180401
54.6005, -0.181309
54.6028, -0.18221
54.6051, -0.183085
54.6074, -0.183946
54.6096, -0.184777
54.6119, -0.185596
54.6142, -0.186366
54.6165, -0.187119
54.6188, -0.187827
54.6211, -0.188514
54.6234, -0.189165
54.6257, -0.189774
54.6279, -0.190339
54.6302, -0.190856
54.6325, -0.191335
54.6348, -0.191791
54.6371, -0.19218
54.6394, -0.192531
54.6417, -0.192809
54.644, -0.193046
54.6462, -0.193256
54.6485, -0.193393
54.6508, -0.193456
54.6531, -0.193477
54.6554, -0.193454
54.6577, -0.193356
54.66, -0.193213
54.6623, -0.193009
54.6646, -0.19274
54.6668, -0.192415
54.6691, -0.192036
54.6714, -0.191594
54.6737, -0.191106
54.676, -0.190545
54.6783, -0.189912
54.6806, -0.189253
54.6829, -0.188529
54.6851, -0.187754
54.6874, -0.186924
54.6897, -0.186041
54.692, -0.1851
54.6943, -0.184129
54.6966, -0.183092
54.6989, -0.182016
54.7012, -0.180912
54.7034, -0.179749
54.7057, -0.178549
54.708, -0.177304
54.7103, -0.176033
54.7126, -0.174724
54.7149, -0.173376
54.7172, -0.172006
54.7195, -0.170605
54.7217, -0.169173
54.724, -0.167713
54.7263, -0.166233
54.7286, -0.164718
54.7309, -0.163187
54.7332, -0.161652
54.7355, -0.160081
54.7378, -0.158499
54.7401, -0.156877
54.7423, -0.15526
54.7446, -0.153635
54.7469, -0.152
54.7492, -0.150348
54.7515, -0.148666
54.7538, -0.14698
54.7561, -0.145282
54.7584, -0.143599
54.7606, -0.141889
54.7629, -0.140168
54.7652, -0.138439
54.7675, -0.136674
54.7698, -0.134934
54.7721, -0.133177
54.7744, -0.131395
54.7767, -0.129629
54.7789, -0.12783
54.7812, -0.126016
54.7835, -0.124198
54.7858, -0.122358
54.7881, -0.120526
54.7904, -0.118656
54.7927, -0.116791
54.795, -0.114889
54.7972, -0.112979
54.7995, -0.111063
54.8018, -0.10913
54.8041, -0.107162
54.8064, -0.105197
54.8087, -0.103192
54.811, -0.101166
54.8133, -0.0991299
54.8156, -0.0970747
54.8178, -0.0949777
54.8201, -0.0928805
54.8224, -0.0907405
54.8247, -0.0886036
54.827, -0.0864315
54.8293, -0.08422
54.8316, -0.0819938
54.8339, -0.0797524
54.8361, -0.077492
54.8384, -0.0751902
54.8407, -0.0728794
54.843, -0.0705307
54.8453, -0.0681626
54.8476, -0.0658005
54.8499, -0.063387
54.8522, -0.0609668
54.8544, -0.0585371
54.8567, -0.0560768
54.859, -0.053598
54.8613, -0.0510951
54.8636, -0.0485903
